Objects
100
,,Global Angle (Quaternion) backpack:backpack2,,,,,,,Global Angle (Quaternion) head:headPattern,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm
7365,0,0.297644,-0.0272195,-0.935221,0.189815,214.327,-2670.96,161.395,,,,,,,
7366,0,0.300369,-0.0240414,-0.935655,0.18371,214.232,-2671.01,161.311,,,,,,,
7367,0,0.301929,-0.0193063,-0.935285,0.183598,214.219,-2671.07,161.329,,,,,,,
7368,0,0.300172,-0.0228061,-0.93621,0.181348,214.333,-2671.2,161.457,,,,,,,
7369,0,0.300859,-0.0248951,-0.935442,0.18388,214.327,-2671.35,161.429,,,,,,,
7370,0,0.301256,-0.0245103,-0.935275,0.184133,214.361,-2671.48,161.458,,,,,,,
7371,0,0.301743,-0.0234913,-0.935497,0.182333,214.387,-2671.61,161.476,,,,,,,
7372,0,0.300226,-0.021355,-0.936036,0.18233,214.46,-2671.71,161.543,,,,,,,
7373,0,0.300701,-0.0209289,-0.93617,0.180905,214.514,-2671.7,161.533,,,,,,,
7374,0,0.299842,-0.0209106,-0.93627,0.181812,214.607,-2671.63,161.592,,,,,,,
7375,0,0.298597,-0.0220686,-0.9362,0.184072,214.66,-2671.54,161.68,-0.22252,0.0304339,-0.259837,0.939172,223.476,-2742.99,215.307
7376,0,0.298632,-0.0254319,-0.935628,0.186472,214.625,-2671.43,161.75,-0.232604,0.0800153,-0.265661,0.932157,226.896,-2742.05,211.28
7377,0,0.299884,-0.0237118,-0.93596,0.182994,214.648,-2671.51,161.728,-0.231929,0.128506,-0.262906,0.927672,228.379,-2741.88,207.253
7378,0,0.300121,-0.0214232,-0.936328,0.180991,214.67,-2671.4,161.734,-0.195373,0.159482,-0.241734,0.936995,228.453,-2744.41,204.804
7379,0,0.300317,-0.0241761,-0.936123,0.18138,214.765,-2671.27,161.715,-0.17495,0.207663,-0.236878,0.932822,230.217,-2745.25,200
7380,0,0.302884,-0.0246219,-0.935196,0.181835,214.714,-2670.82,161.444,-0.178094,0.278171,-0.228007,0.915924,232.539,-2745.41,193.252
7381,0,0.301732,-0.0305602,-0.934612,0.185807,214.664,-2670.01,160.851,,,,,,,
7382,0,0.302633,-0.0357981,-0.933855,0.187209,214.237,-2668.92,160.245,,,,,,,
7383,0,0.303769,-0.0212331,-0.935728,0.178009,214.256,-2668.92,159.946,,,,,,,
7384,0,0.303429,-0.015073,-0.937214,0.171269,214.647,-2669.47,159.968,,,,,,,
7385,0,0.301458,-0.00712777,-0.937974,0.171107,215.154,-2670.56,160.161,,,,,,,
7386,0,0.298598,-0.0055804,-0.938257,0.174592,215.544,-2671.15,160.358,,,,,,,
7387,0,0.298452,-0.00215372,-0.936324,0.184982,215.62,-2671.67,160.413,,,,,,,
7388,0,0.296705,0.00589561,-0.936249,0.188069,216.092,-2672.79,160.516,,,,,,,
7389,0,0.294328,0.0150239,-0.936723,0.188934,216.628,-2674.29,160.827,,,,,,,
7390,0,0.294215,0.023716,-0.936979,0.186937,217.009,-2675.9,161.102,-0.465511,-0.853571,-0.154877,0.175295,214.164,-2738.21,158.427
7391,0,0.294366,0.0271401,-0.937937,0.181346,217.242,-2676.78,161.471,-0.451635,-0.867729,-0.148072,0.14542,214.952,-2737.48,161.306
7392,0,0.296642,0.0132192,-0.938697,0.175146,216.713,-2675.41,161.483,,,,,,,
7393,0,0.301081,0.00300361,-0.936088,0.181883,215.903,-2674.39,161.264,,,,,,,
7394,0,0.301264,0.000931089,-0.935121,0.186513,215.671,-2674.4,161.345,,,,,,,
7395,0,0.301318,0.00455616,-0.935239,0.18578,215.615,-2674.98,161.582,,,,,,,
7396,0,0.301663,0.00769698,-0.935653,0.183011,215.632,-2675.53,161.909,-0.331562,-0.0134802,-0.280491,0.900672,225.607,-2735.36,221.47
7397,0,0.301388,0.0075264,-0.936476,0.179222,215.677,-2675.68,162.189,-0.304788,-0.0744347,-0.317319,0.894915,224.079,-2734,224.395
7398,0,0.300853,0.00561802,-0.936778,0.178615,215.714,-2675.58,162.203,,,,,,,
7399,0,0.299377,0.00315535,-0.936794,0.181052,215.772,-2675.27,162.025,,,,,,,
7400,0,0.297464,0.0030543,-0.937203,0.182087,215.91,-2675.1,161.893,,,,,,,
7401,0,0.295781,0.00257578,-0.937415,0.183737,216.027,-2674.94,161.769,,,,,,,
7402,0,0.293802,0.00279419,-0.937617,0.185868,216.11,-2674.84,161.698,-0.162184,-0.973155,0.155382,-0.050218,234.425,-2744.81,187.469
7403,0,0.293759,0.0034693,-0.937516,0.18643,216.12,-2674.79,161.667,-0.183123,-0.969434,0.157138,-0.0444001,232.935,-2745.22,187.282
7404,0,0.294332,0.00358369,-0.937205,0.187091,216.095,-2674.71,161.633,-0.195333,-0.96936,0.144491,-0.036168,232.464,-2744.23,185.433
7405,0,0.293789,0.00343224,-0.937036,0.188784,216.12,-2674.71,161.667,-0.201744,-0.970965,0.126282,-0.024081,231.504,-2742.46,184.243
7406,0,0.29393,0.00418539,-0.93705,0.188479,216.162,-2674.73,161.709,-0.202163,-0.971488,0.12344,-0.0101966,231.019,-2741.79,184.672
7407,0,0.294527,0.00193018,-0.936632,0.18966,216.196,-2674.7,161.685,,,,,,,
7408,0,0.294914,0.00141757,-0.936517,0.18963,216.226,-2674.67,161.655,,,,,,,
7409,0,0.294054,0.00462845,-0.937419,0.186429,216.358,-2674.68,161.715,,,,,,,
7410,0,0.29421,0.00189035,-0.93704,0.188132,216.419,-2674.66,161.668,,,,,,,
7411,0,0.294462,0.00198248,-0.93712,0.187332,216.496,-2674.64,161.651,,,,,,,
7412,0,0.293728,0.00133033,-0.937262,0.18778,216.576,-2674.62,161.658,,,,,,,
7413,0,0.292957,0.00172719,-0.937466,0.187967,216.677,-2674.66,161.69,,,,,,,
7414,0,0.292941,0.00126061,-0.937486,0.187891,216.714,-2674.65,161.657,-0.368839,-0.0499173,-0.262301,0.890317,229.101,-2727.84,224.869
7415,0,0.291985,0.00354086,-0.938213,0.185711,216.799,-2674.61,161.729,-0.370877,-0.053316,-0.24438,0.894364,229.26,-2727.56,224.392
7416,0,0.292171,0.000341174,-0.93772,0.187929,216.828,-2674.46,161.681,-0.369882,-0.03497,-0.215877,0.902974,230.327,-2727.36,222.184
7417,0,0.291195,-0.000509092,-0.937667,0.189698,216.87,-2674.28,161.702,-0.371313,-0.000207754,-0.134863,0.918661,231.818,-2727.71,218.079
7418,0,0.29192,-0.00095498,-0.937295,0.190421,216.766,-2674.13,161.673,-0.358323,0.0494523,-0.106905,0.926137,233.721,-2729.74,213.496
7419,0,0.290986,-0.00142116,-0.937792,0.189398,216.803,-2673.83,161.796,-0.365669,0.048062,-0.101104,0.923988,234.295,-2729.98,211.888
7420,0,0.294411,0.00368584,-0.936544,0.190248,216.397,-2674,161.618,,,,,,,
7421,0,0.293021,0.00507098,-0.9378,0.186133,216.701,-2673.94,161.587,,,,,,,
7422,0,0.29294,0.00712701,-0.938858,0.180781,216.972,-2673.96,161.471,,,,,,,
7423,0,0.294074,0.00678508,-0.93805,0.183131,216.979,-2673.97,161.246,,,,,,,
7424,0,0.304478,0.0149089,-0.936891,0.171188,216.683,-2673.64,160.912,,,,,,,
7425,0,0.299409,0.0117245,-0.939006,0.168775,216.886,-2673.35,160.653,,,,,,,
7426,0,0.297344,0.00974483,-0.937974,0.178037,217.038,-2673.54,160.467,,,,,,,
7427,0,0.291221,0.0117262,-0.938038,0.187451,217.386,-2674.14,160.553,,,,,,,
7428,0,0.289678,0.0110083,-0.936582,0.196924,217.561,-2674.54,160.536,,,,,,,
7429,0,0.285676,0.0145621,-0.936988,0.200575,218.08,-2674.87,160.796,,,,,,,
7430,0,0.285833,0.0146729,-0.93543,0.207494,218.253,-2675.48,160.694,,,,,,,
7431,0,0.287628,0.0248788,-0.933022,0.214756,218.414,-2676.99,160.523,,,,,,,
7432,0,0.28908,0.0308618,-0.932056,0.216222,218.738,-2678.15,160.361,-0.262384,-0.950213,-0.0881551,0.143103,231.353,-2736.65,159.321
7433,0,0.282533,0.0323476,-0.934484,0.214169,219.422,-2678.47,161.407,-0.25108,-0.958454,-0.0811456,0.108354,233.473,-2735.77,161.317
7434,0,0.290135,0.0354946,-0.930981,0.218716,218.829,-2679.3,160.815,-0.237479,-0.965487,-0.0514007,0.0937875,234.63,-2734.02,162.207
7435,0,0.294009,0.0405856,-0.929562,0.218691,218.814,-2679.69,160.72,-0.269059,0.0850835,-0.176167,0.943045,240.23,-2731.1,206.254
7436,0,0.291592,0.0446708,-0.932084,0.210234,219.243,-2680.31,160.964,-0.267417,0.0515757,-0.202624,0.940623,239.608,-2729.49,207.835
7437,0,0.289208,0.043382,-0.931724,0.215329,219.206,-2680.56,160.967,-0.264559,0.00431056,-0.23279,0.935841,238.244,-2727.67,212.454
7438,0,0.282875,0.050244,-0.936379,0.201622,220.051,-2681.33,161.761,-0.246013,-0.00738889,-0.239088,0.939287,239.13,-2726.47,213.722
7439,0,0.284961,0.0486259,-0.939207,0.185263,220.23,-2681.15,161.762,,,,,,,
7440,0,0.288647,0.0398036,-0.938248,0.186517,219.484,-2680.24,161.378,,,,,,,
7441,0,0.28632,0.0361947,-0.936954,0.197049,219.044,-2679.36,161.383,,,,,,,
7442,0,0.28533,0.0347713,-0.936692,0.199964,218.98,-2679.18,161.268,,,,,,,
7443,0,0.288085,0.0337846,-0.933205,0.212118,218.511,-2679.54,160.793,,,,,,,
7444,0,0.289571,0.0333853,-0.933652,0.208153,218.494,-2679.09,160.934,0.074188,0.954965,-0.238355,0.160391,247.715,-2734.53,191.736
7445,0,0.293067,0.0413258,-0.933835,0.200887,218.427,-2678.92,161.137,0.0941715,0.946543,-0.24236,0.190917,247.977,-2735.69,194.546
7446,0,0.291922,0.0367475,-0.933277,0.205975,218.276,-2678.72,161.153,0.115008,0.942138,-0.236716,0.207639,247.611,-2735.24,193.755
7447,0,0.291758,0.036534,-0.93267,0.20897,218.254,-2678.79,161.185,0.122163,0.945203,-0.230165,0.196703,247.285,-2735.72,192.514
7448,0,0.288771,0.0353412,-0.932477,0.214123,218.525,-2679.05,161.398,0.124153,0.954204,-0.221258,0.158512,245.316,-2735.61,190.919
7449,0,0.289975,0.0402746,-0.933249,0.208181,218.552,-2679.02,161.273,0.129521,0.956408,-0.216754,0.146718,244.751,-2734.65,190.899
7450,0,0.286478,0.0369694,-0.93473,0.206986,218.942,-2679.11,161.458,,,,,,,
7451,0,0.28399,0.034068,-0.934504,0.211876,219.039,-2679.18,161.426,,,,,,,
7452,0,0.283905,0.0331627,-0.934531,0.212012,219.099,-2679.18,161.32,,,,,,,
7453,0,0.28352,0.032756,-0.934479,0.212822,219.126,-2679.25,161.223,,,,,,,
7454,0,0.277049,0.0326035,-0.939222,0.200105,220.077,-2678.73,161.552,,,,,,,
7455,0,0.275497,0.0339938,-0.938898,0.20351,220.04,-2678.9,161.692,,,,,,,
7456,0,0.275146,0.0333857,-0.938769,0.204676,220.053,-2678.92,161.707,-0.381904,-0.214268,-0.263992,0.859387,230.152,-2717.62,231.789
7457,0,0.274801,0.0327131,-0.938574,0.206139,220.093,-2678.97,161.767,-0.390207,-0.215783,-0.261982,0.855887,230.209,-2717.15,231.763
7458,0,0.275483,0.0336939,-0.93865,0.204719,220.08,-2678.99,161.769,-0.397051,-0.216961,-0.253005,0.855141,230.489,-2716.78,231.715
7459,0,0.274854,0.0325804,-0.938415,0.206814,220.136,-2678.95,161.797,-0.454876,-0.20998,-0.196429,0.842859,232.023,-2713.93,230.227
7460,0,0.274334,0.0337622,-0.938626,0.206354,220.181,-2678.98,161.792,-0.463657,-0.210034,-0.191436,0.839202,232.294,-2713.55,229.989
7461,0,0.276143,0.0344637,-0.939211,0.201097,220.08,-2678.75,161.525,-0.472345,-0.208775,-0.181828,0.836805,232.375,-2713.19,229.578
7462,0,0.284099,0.0382653,-0.937346,0.198006,219.607,-2679.06,161.12,-0.474458,-0.194604,-0.166765,0.842145,233.051,-2713.13,228.952
7463,0,0.282185,0.0359983,-0.936677,0.204238,219.8,-2679.23,160.932,,,,,,,
7464,0,0.275915,0.0368119,-0.939358,0.200304,220.246,-2678.89,161.574,,,,,,,
7465,0,0.276166,0.0360325,-0.939173,0.200968,220.175,-2678.84,161.581,-0.283766,-0.186057,-0.0707599,0.938005,235.919,-2722.11,221.87
7466,0,0.277049,0.0344864,-0.939086,0.200432,220.317,-2678.88,161.564,-0.25057,-0.161508,-0.0350827,0.953886,238.583,-2723.86,217.152
7467,0,0.277292,0.03717,-0.939198,0.199085,220.329,-2679.02,161.484,-0.234797,-0.108944,-0.027529,0.965528,242.541,-2725.53,212.377
7468,0,0.276897,0.0406063,-0.939414,0.197941,220.469,-2679.23,161.333,0.500266,-0.720897,0.177524,0.445564,249.03,-2739.55,187.018
7469,0,0.276108,0.0424675,-0.939592,0.197808,220.669,-2679.26,161.015,0.481865,-0.739433,0.172253,0.437464,249.523,-2738.51,185.016
7470,0,0.276281,0.0443493,-0.940666,0.191963,220.753,-2678.98,160.643,0.466237,-0.754715,0.170752,0.428804,249.186,-2737.9,184.824
7471,0,0.275037,0.0429704,-0.940802,0.193393,220.899,-2678.78,160.52,0.448863,-0.765862,0.167824,0.428734,248.298,-2737.31,185.586
7472,0,0.274115,0.0414048,-0.940685,0.195596,220.922,-2678.57,160.413,0.448423,-0.762789,0.177221,0.430886,248.529,-2737.25,186.753
7473,0,0.273959,0.0404603,-0.940493,0.19693,220.918,-2678.41,160.419,0.448382,-0.762927,0.181279,0.428991,248.563,-2737.29,187.252
7474,0,0.274914,0.0407605,-0.940294,0.19649,220.858,-2678.27,160.457,0.45185,-0.762644,0.179781,0.42648,248.421,-2737.53,186.805
7475,0,0.278208,0.0396953,-0.937547,0.205014,220.533,-2678.5,160.144,,,,,,,
7476,0,0.279585,0.0401689,-0.936741,0.206725,220.393,-2678.56,160.194,,,,,,,
7477,0,0.279841,0.0408903,-0.936311,0.20818,220.382,-2678.69,160.214,-0.236047,-0.158246,-0.030901,0.958272,243.496,-2720.44,213.407
7478,0,0.279302,0.0408828,-0.936627,0.207484,220.508,-2678.67,160.192,-0.225874,-0.135341,-0.0119825,0.964635,244.245,-2720.5,213.21
7479,0,0.278711,0.0404726,-0.937129,0.206088,220.689,-2678.62,160.097,-0.213523,-0.12645,-0.00325445,0.968714,245.071,-2721.33,213.334
7480,0,0.278443,0.0415615,-0.93734,0.205268,220.852,-2678.73,159.995,-0.21397,-0.125083,-0.000930976,0.968798,245.62,-2721.29,213.243
7481,0,0.276468,0.0425513,-0.938985,0.200153,221.008,-2678.54,160.406,-0.205528,-0.112112,0.00889164,0.972168,246.57,-2720.97,212.102
7482,0,0.277659,0.0439972,-0.939142,0.19744,220.997,-2678.67,160.438,-0.185741,-0.10143,0.014457,0.977243,247.176,-2721.5,210.898
7483,0,0.278521,0.0446832,-0.93905,0.196507,220.963,-2678.85,160.52,-0.178007,-0.0725187,0.0217812,0.981112,247.973,-2721.07,208.418
7484,0,0.280046,0.0471607,-0.939103,0.193483,220.902,-2679.07,160.607,-0.168444,-0.0705317,0.000249327,0.983185,248.501,-2721.67,206.704
7485,0,0.281676,0.0484967,-0.939,0.191272,220.756,-2679.32,160.622,-0.163509,-0.0475817,-0.0121047,0.985319,249.844,-2721.17,204.316
7486,0,0.284038,0.0516207,-0.93906,0.186612,220.601,-2679.61,160.483,-0.156713,-0.0126927,-0.0240419,0.98727,251.591,-2720.55,200.772
7487,0,0.284548,0.0570373,-0.94011,0.178809,220.573,-2679.88,160.009,-0.150526,0.0113101,-0.0352892,0.987911,253.675,-2720.16,198.457
7488,0,0.282395,0.0493691,-0.938719,0.191368,220.459,-2679.01,159.809,-0.154225,0.0260244,-0.0329065,0.987145,254.897,-2721.82,196.202
7489,0,0.280659,0.0471242,-0.938837,0.193892,220.611,-2678.59,159.858,,,,,,,
7490,0,0.279079,0.0478994,-0.938978,0.195298,220.733,-2678.55,159.691,,,,,,,
7491,0,0.280334,0.0471766,-0.93749,0.200747,220.519,-2678.5,159.376,,,,,,,
7492,0,0.279731,0.0479736,-0.937669,0.200563,220.586,-2678.45,159.437,,,,,,,
7493,0,0.277442,0.0467885,-0.938478,0.200239,220.804,-2678.26,159.788,,,,,,,
7494,0,0.276877,0.0464028,-0.938994,0.198687,220.827,-2678.3,160.088,,,,,,,
7495,0,0.277995,0.0469934,-0.938399,0.199791,220.601,-2678.52,160.547,,,,,,,
7496,0,0.277759,0.0469126,-0.93896,0.197493,220.863,-2678.69,160.539,,,,,,,
7497,0,0.278252,0.0471445,-0.938978,0.196654,220.861,-2678.93,160.771,,,,,,,
7498,0,0.279316,0.0471743,-0.939058,0.194747,220.869,-2679.14,160.925,-0.396946,-0.337617,-0.12826,0.8438,230.27,-2707.54,225.585
7499,0,0.279622,0.0473404,-0.939299,0.1931,220.835,-2679.26,161.119,-0.382365,-0.396064,-0.136433,0.8236,226.577,-2706.65,228.079
7500,0,0.280197,0.0451829,-0.939285,0.192853,220.751,-2679.2,161.235,-0.389783,-0.423102,-0.135193,0.806708,224.199,-2705.22,229.779
7501,0,0.283687,0.0444409,-0.9368,0.19988,220.382,-2679.6,160.846,-0.584722,-0.420129,-0.0195058,0.693694,224.225,-2696.3,224.72
7502,0,0.282893,0.0435434,-0.936727,0.20154,220.351,-2679.63,160.961,-0.605525,-0.417416,-0.0134808,0.677437,223.997,-2695.13,224.164
7503,0,0.283865,0.0446372,-0.936783,0.199666,220.235,-2679.75,161.08,-0.61386,-0.413275,-0.00495659,0.672574,224.007,-2695.31,223.978
7504,0,0.28513,0.0423646,-0.936427,0.200027,220.053,-2679.62,160.98,-0.617679,-0.417214,-0.0111456,0.666544,223.95,-2695.59,223.594
7505,0,0.281954,0.043863,-0.936091,0.205697,220.093,-2679.82,161.326,-0.608957,-0.412058,-0.00388284,0.677765,224.071,-2696.52,224.006
7506,0,0.284209,0.0497658,-0.935947,0.201871,219.907,-2679.95,161.272,-0.60062,-0.418777,-0.0169188,0.680878,223.309,-2696.88,223.933
7507,0,0.283238,0.0452562,-0.936245,0.202911,219.838,-2679.96,161.274,-0.588725,-0.430551,-0.0330398,0.683328,222.522,-2696.86,225.271
7508,0,0.283842,0.044145,-0.935927,0.203775,219.714,-2679.93,161.209,-0.585176,-0.428926,-0.0341233,0.687333,222.555,-2696.97,225.655
7509,0,0.282791,0.0418387,-0.934874,0.21045,219.682,-2680.05,161.306,-0.584643,-0.42865,-0.0343251,0.687949,222.413,-2696.91,225.828
7510,0,0.284889,0.0424441,-0.935113,0.206398,219.439,-2679.88,161.184,-0.427372,-0.44599,-0.135482,0.774655,220.596,-2703.57,231.414
7511,0,0.286314,0.0439295,-0.935214,0.203641,219.264,-2679.92,161.293,-0.43337,-0.44059,-0.131747,0.775057,221.175,-2703.27,231.199
7512,0,0.286171,0.0436211,-0.935298,0.203521,219.241,-2679.83,161.271,-0.438372,-0.442738,-0.132187,0.770934,220.787,-2703,230.818
7513,0,0.286714,0.0430973,-0.934866,0.204851,219.1,-2679.76,161.248,-0.409025,-0.449151,-0.154593,0.779142,219.994,-2704.68,231.672
7514,0,0.286586,0.0429898,-0.934943,0.204701,219.059,-2679.71,161.29,,,,,,,
7515,0,0.287071,0.0481369,-0.934752,0.203745,219.013,-2679.71,161.343,,,,,,,
7516,0,0.288111,0.0491012,-0.934975,0.201004,218.947,-2679.75,161.353,-0.522934,-0.439557,-0.0788002,0.72603,221.111,-2699.12,227.518
7517,0,0.288911,0.0499194,-0.935258,0.198318,218.906,-2679.72,161.38,-0.528791,-0.440712,-0.0762727,0.721342,221.277,-2698.86,227.467
7518,0,0.288379,0.0466386,-0.935698,0.197819,218.86,-2679.63,161.403,-0.532053,-0.440346,-0.0748719,0.719312,221.281,-2698.68,227.348
7519,0,0.289237,0.0498073,-0.935271,0.197814,218.828,-2679.65,161.418,-0.531223,-0.442164,-0.0767866,0.718608,221.12,-2698.74,227.295
7520,0,0.289332,0.0488825,-0.935225,0.19812,218.778,-2679.54,161.404,-0.527187,-0.442986,-0.0798993,0.720731,220.92,-2698.91,227.704
7521,0,0.290341,0.041031,-0.935112,0.198958,218.71,-2679.24,161.152,-0.522285,-0.444957,-0.0830692,0.722725,220.833,-2699.07,227.719
7522,0,0.28951,0.0478337,-0.935082,0.19879,218.681,-2679.43,161.369,-0.464647,-0.445626,-0.122203,0.755372,220.533,-2701.13,229.766
7523,0,0.289219,0.0483352,-0.935269,0.198215,218.718,-2679.45,161.409,-0.470459,-0.444979,-0.114469,0.753365,220.38,-2700.84,229.763
7524,0,0.29166,0.0473485,-0.935366,0.194378,218.842,-2679.28,161.172,-0.469882,-0.442398,-0.0976216,0.757604,220.206,-2700.63,229.71
7525,0,0.288244,0.0455155,-0.936797,0.193017,219.172,-2679.28,161.213,-0.451358,-0.437101,-0.077269,0.774111,219.834,-2701.63,230.042
7526,0,0.28619,0.046726,-0.93727,0.193487,219.44,-2679.59,161.346,-0.443196,-0.431368,-0.0291981,0.785268,219.704,-2700.83,228.308
7527,0,0.284178,0.0545685,-0.937523,0.193173,219.691,-2680.09,161.629,-0.404145,-0.445746,0.0217453,0.798439,220.532,-2701.45,225.027
7528,0,0.283579,0.0512587,-0.938031,0.192492,219.902,-2680.39,161.709,-0.240981,-0.357998,0.0781715,0.898696,223.493,-2706.79,226.132
7529,0,0.284197,0.048495,-0.936459,0.199814,219.793,-2680.87,161.692,-0.219854,-0.268645,0.114739,0.930768,228.235,-2705.04,222.256
7530,0,0.291865,0.0435182,-0.933138,0.205365,219.235,-2681.22,161.132,-0.2169,-0.197531,0.138326,0.94594,231.914,-2700.49,219.209
7531,0,0.287173,0.0402581,-0.93651,0.19713,219.863,-2680.55,161.832,-0.213409,-0.0970631,0.13726,0.96239,235.664,-2693.31,216.158
7532,0,0.292788,0.0463424,-0.937218,0.183709,219.215,-2681.27,161.643,,,,,,,
7533,0,0.293631,0.0384467,-0.938624,0.176884,219.335,-2680.34,161.382,,,,,,,
7534,0,0.293936,0.0292342,-0.938583,0.17835,219.038,-2679.31,160.94,0.497122,0.298706,0.677299,0.452671,249.998,-2672.3,202.034
7535,0,0.286285,0.0289563,-0.942703,0.168859,219.983,-2678.63,160.977,0.475949,0.280864,0.692111,0.464296,251.068,-2671.11,205.343
7536,0,0.269067,0.0248487,-0.950609,0.152737,221.837,-2676.87,161.825,0.467337,0.289771,0.685855,0.476689,252.424,-2671.02,206.877
7537,0,0.291032,0.0255795,-0.941744,0.166624,218.928,-2677.22,160.648,,,,,,,
7538,0,0.29694,0.0262762,-0.938387,0.174829,217.861,-2677.05,160.579,,,,,,,
7539,0,0.298286,0.0192102,-0.934069,0.195373,217.034,-2676.9,160.409,,,,,,,
7540,0,0.30292,0.0194843,-0.931697,0.199503,216.44,-2676.91,160.375,-0.595489,0.00675008,-0.00250616,0.803331,240.119,-2684.99,207.825
7541,0,0.305953,0.0160336,-0.931378,0.196649,216.041,-2675.97,160.038,-0.606279,0.107952,0.0439411,0.786665,243.707,-2689.7,205.883
7542,0,0.307211,0.0184336,-0.932412,0.189444,215.738,-2675.41,160.085,-0.617611,0.148319,0.0550085,0.770411,244.789,-2694.15,202.356
7543,0,0.307203,0.0204988,-0.93287,0.186976,215.686,-2675.45,160.133,-0.0542668,-0.928274,0.305259,0.205376,230.775,-2730.52,173.621
7544,0,0.308638,0.0202477,-0.932349,0.187236,215.44,-2675.49,160.142,,,,,,,
7545,0,0.309771,0.0211775,-0.932409,0.184951,215.3,-2675.56,160.333,,,,,,,
7546,0,0.311775,0.021107,-0.931944,0.18393,215.05,-2675.68,160.456,,,,,,,
7547,0,0.31298,0.0205807,-0.931602,0.183678,214.906,-2675.95,160.578,,,,,,,
7548,0,0.313389,0.0195828,-0.932095,0.180564,214.853,-2676.15,160.782,,,,,,,
7549,0,0.314206,0.0205222,-0.932307,0.177921,214.797,-2676.73,160.968,,,,,,,
7550,0,0.314913,0.0226896,-0.93142,0.181032,214.786,-2677.82,161.073,,,,,,,
7551,0,0.316213,0.022739,-0.932107,0.175124,214.767,-2678.23,161.164,,,,,,,
7552,0,0.320478,0.0249378,-0.93258,0.164214,214.356,-2678.53,161.228,,,,,,,
7553,0,0.319985,0.0298587,-0.931321,0.171344,214.112,-2679.39,161.621,,,,,,,
7554,0,0.318493,0.0220125,-0.931574,0.173917,213.966,-2679.33,161.708,,,,,,,
7555,0,0.318848,0.0190689,-0.930951,0.176928,213.741,-2679.33,161.649,-0.634848,-0.0364377,-0.053217,0.769941,229.476,-2694.84,212.618
7556,0,0.321061,0.0194285,-0.930892,0.173155,213.285,-2678.95,161.544,-0.616909,-0.0607436,-0.0452922,0.783379,228.316,-2697.09,212.563
7557,0,0.324207,0.0286769,-0.930233,0.169512,213.03,-2678.92,161.615,-0.624688,-0.0272682,0.0354379,0.779593,230.183,-2698.98,208.167
7558,0,0.327146,0.0171938,-0.928391,0.175412,212.514,-2678.38,160.999,-0.635555,0.0751535,0.0973716,0.762195,233.362,-2699.76,202.481
7559,0,0.330731,0.0238037,-0.927335,0.173492,212.187,-2678.22,160.853,,,,,,,
7560,0,0.32808,0.0216391,-0.928492,0.172622,212.146,-2678.05,160.903,,,,,,,
7561,0,0.326577,0.020765,-0.929627,0.169436,212.115,-2677.47,160.947,-0.191464,-0.923024,0.28394,0.175345,220.246,-2739.6,169.703
7562,0,0.326226,0.0204092,-0.929329,0.171778,211.93,-2677.33,160.89,-0.16565,-0.920377,0.280323,0.21653,219.622,-2743.25,169.052
7563,0,0.328362,0.0201902,-0.928478,0.172333,211.66,-2677.16,160.777,,,,,,,
7564,0,0.32898,0.0187804,-0.928421,0.171621,211.482,-2676.74,160.905,-0.631846,0.305871,0.0396044,0.711087,239.121,-2713.39,190.688
7565,0,0.333112,0.0165503,-0.925739,0.178242,210.827,-2676.59,160.785,-0.607778,0.235223,0.0107665,0.758393,237.77,-2716.16,195.737
